"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00025331","PALMER AIRPORT, AK US","2004-01-24","0.00",",,0,2400",,,"20",",,0","10",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-25","0.00","T,,0,2400",,,"23",",,0","12",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-26","0.00",",,0,2400",,,"15",",,0","5",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-27","0.00",",,0,2400",,,"9",",,0","4",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-28","0.00","T,,0,2400",,,"10",",,0","-1",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-29","0.00",",,0,2400",,,"7",",,0","-8",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-30","0.00",",,0,2400",,,"0",",,0","-12",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-01-31","0.00",",,0,2400",,,"19",",,0","-5",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-01","0.00",",,0,2400",,,"26",",,0","11",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-02","0.00",",,0,2400",,,"30",",,0","19",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-03","0.00",",,0,2400",,,"29",",,0","22",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-04","0.00","T,,0,2400",,,"30",",,0","17",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-05","0.00","T,,0,2400",,,"28",",,0","16",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-06","0.00","T,,0,2400",,,"26",",,0","8",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-07","0.00",",,0,2400",,,"31",",,0","15",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-08","0.29",",,0,2400",,,"43",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-09","0.00",",,0,2400",,,"42",",,0","21",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-10","0.30",",,0,2400",,,"45",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-11","0.00",",,0,2400",,,"41",",,0","25",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-12","0.00",",,0,2400",,,"30",",I,0","17",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-13","0.00",",,0,2400",,,"39",",,0","34",",I,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-14","0.08",",,0,2400",,,"36",",,0","25",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-15","0.00",",,0,2400",,,"32",",,0","16",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-16","0.00",",,0,2400",,,"21",",,0","3",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-17","0.00",",,0,2400",,,"16",",,0","1",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-18","0.00",",,0,2400",,,"20",",,0","3",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-19","0.00",",,0,2400",,,"31",",,0","12",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-20","0.00",",,0,2400",,,"40",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-21","0.02",",,0,2400",,,"43",",,0","33",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-22","0.00",",,0,2400",,,"45",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-23","0.00",",,0,2400",,,"43",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-24","0.00",",,0,2400",,,"42",",,0","30",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-25","0.00",",,0,2400",,,"36",",,0","23",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-26","0.00",",,0,2400",,,"34",",,0","20",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-27","0.00",",,0,2400",,,"32",",,0","26",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-28","0.00",",,0,2400",,,"40",",,0","26",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-02-29","0.00",",,0,2400",,,"39",",,0","27",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-01","0.05",",,0,2400",,,"35",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-02","0.00",",,0,2400",,,"39",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-03","0.00",",,0,2400",,,"37",",,0","30",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-04","0.05",",,0,2400",,,"31",",,0","26",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-05","0.02",",,0,2400",,,"30",",,0","20",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-06","0.00",",,0,2400",,,"28",",,0","11",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-07","0.00","T,,0,2400",,,"25",",,0","5",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-08","0.00","T,,0,2400",,,"19",",,0","10",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-09","0.00","T,,0,2400",,,"37",",,0","4",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-10","0.01",",,0,2400",,,"41",",,0","27",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-11","0.00",",,0,2400",,,"40",",,0","24",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-12","0.00","T,,0,2400",,,"39",",,0","28",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-13","0.04",",,0,2400",,,"39",",,0","20",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-14","0.00",",,0,2400",,,"38",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-15","0.15",",,0,2400",,,"32",",,0","26",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-16","0.03",",,0,2400",,,"31",",,0","23",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-17","0.00",",,0,2400",,,"31",",,0","16",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-18","0.00",",,0,2400",,,"28",",,0","4",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-19","0.00","T,,0,2400",,,"23",",,0","14",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-20","0.00",",,0,2400",,,"29",",,0","4",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-21","0.00",",,0,2400",,,"33",",,0","8",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-22","0.00",",,0,2400",,,"44",",,0","17",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-23","0.00",",,0,2400",,,"42",",,0","23",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-24","0.00","T,,0,2400",,,"36",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-25","0.06",",,0,2400",,,"31",",,0","19",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-26","0.04",",,0,2400",,,"25",",,0","16",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-27","0.04",",,0,2400",,,"28",",,0","15",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-28","0.00","T,,0,2400",,,"25",",,0","7",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-29","0.12",",,0,2400",,,"24",",,0","13",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-30","0.00","T,,0,2400",,,"13",",,0","0",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-03-31","0.00","T,,0,2400",,,"13",",,0","-6",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-01","0.12",",,0,2400",,,"29",",,0","-8",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-02","0.01",",,0,2400",,,"35",",,0","15",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-03","0.04",",,0,2400",,,"41",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-04","0.04",",,0,2400",,,"42",",,0","24",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-05","0.00",",,0,2400",,,"45",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-06","0.00",",,0,2400",,,"47",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-07","0.00","T,,0,2400",,,"49",",,0","34",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-08","0.00",",,0,2400",,,"47",",,0","32",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-09","0.00",",,0,2400",,,"49",",,0","37",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-10","0.00",",,0,2400",,,"47",",,0","30",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-11","0.00",",,0,2400",,,"48",",,0","27",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-12","0.00",",,0,2400",,,"52",",,0","25",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-13","0.00",",,0,2400",,,"51",",,0","34",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-14","0.00",",,0,2400",,,"51",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-15","0.00",",,0,2400",,,"54",",,0","27",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-16","0.27",",,0,2400",,,"41",",,0","32",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-17","0.10",",,0,2400",,,"45",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-18","0.00",",,0,2400",,,"49",",,0","29",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-19","0.00",",,0,2400",,,"48",",,0","32",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-20","0.01",",,0,2400",,,"47",",,0","33",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-21","0.00",",,0,2400",,,"52",",,0","30",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-22","0.00",",,0,2400",,,"51",",,0","37",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-23","0.00",",,0,2400",,,"52",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-24","0.00",",,0,2400",,,"52",",,0","32",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-25","0.00",",,0,2400",,,"53",",,0","33",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-26","0.00","T,,0,2400",,,"53",",,0","33",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-27","0.00","T,,0,2400",,,"46",",,0","40",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-28","0.00",",,0,2400",,,"53",",,0","41",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-29","0.02",",,0,2400",,,"56",",,0","39",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-04-30","0.00",",,0,2400",,,"63",",,0","34",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-01","0.00",",,0,2400",,,"62",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-02","0.01",",,0,2400",,,"53",",,0","40",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-03","0.00",",,0,2400",,,"65",",,0","35",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-04","0.00",",,0,2400",,,"73",",,0","37",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-05","0.00",",,0,2400",,,"69",",,0","39",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-06","0.00",",,0,2400",,,"71",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-07","0.00",",,0,2400",,,"69",",,0","39",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-08","0.01",",,0,2400",,,"59",",,0","38",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-09","0.00","T,,0,2400",,,"58",",,0","39",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-10","0.01",",,0,2400",,,"56",",,0","37",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-11","0.09",",,0,2400",,,"51",",,0","44",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-12","0.00",",,0,2400",,,"60",",,0","44",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-13","0.00",",,0,2400",,,"65",",,0","40",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-14","0.00",",,0,2400",,,"61",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-15","0.00",",,0,2400",,,"61",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-16","0.00",",,0,2400",,,"58",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-17","0.05",",,0,2400",,,"61",",,0","44",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-18","0.05",",,0,2400",,,"59",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-19","0.07",",,0,2400",,,"59",",,0","45",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-20","0.00",",,0,2400",,,"68",",,0","40",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-21","0.00",",,0,2400",,,"71",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-22","0.00",",,0,2400",,,"66",",,0","45",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-23","0.19",",,0,2400",,,"54",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-24","0.04",",,0,2400",,,"55",",,0","46",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-25","0.08",",,0,2400",,,"58",",,0","46",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-26","0.01",",,0,2400",,,"57",",,0","46",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-27","0.02",",,0,2400",,,"61",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-28","0.00",",,0,2400",,,"59",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-29","0.00",",,0,2400",,,"61",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-30","0.00","T,,0,2400",,,"67",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-05-31","0.03",",,0,2400",,,"56",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-01","0.00","T,,0,2400",,,"65",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-02","0.01",",,0,2400",,,"59",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-03","0.00",",,0,2400",,,"66",",,0","40",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-04","0.00",",,0,2400",,,"74",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-05","0.00",",,0,2400",,,"71",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-06","0.00",",,0,2400",,,"71",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-07","0.00",",,0,2400",,,"69",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-08","0.04",",,0,2400",,,"53",",,0","46",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-09","0.04",",,0,2400",,,"61",",,0","46",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-10","0.00",",,0,2400",,,"62",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-11","0.00","T,,0,2400",,,"59",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-12","0.06",",,0,2400",,,"69",",,0","43",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-13","0.00",",,0,2400",,,"69",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-14","0.00",",,0,2400",,,"72",",,0","45",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-15","0.00",",,0,2400",,,"62",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-16","0.00","T,,0,2400",,,"62",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-17","0.02",",,0,2400",,,"73",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-18","0.00",",,0,2400",,,"78",",,0","51",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-19","0.00",",,0,2400",,,"78",",,0","51",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-20","0.00",",,0,2400",,,"79",",,0","51",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-21","0.00",",,0,2400",,,"77",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-22","0.00",",,0,2400",,,"74",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-23","0.00",",,0,2400",,,"72",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-24","0.00",",,0,2400",,,"76",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-25","0.00",",,0,2400",,,"78",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-26","0.00",",,0,2400",,,"84",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-27","0.00",",,0,2400",,,"73",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-28","0.00",",,0,2400",,,"63",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-29","0.00",",,0,2400",,,"62",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-06-30","0.00",",,0,2400",,,"59",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-01","0.00",",,0,2400",,,"67",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-02","0.00","T,,0,2400",,,"65",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-03","0.08",",,0,2400",,,"67",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-04","0.00","T,,0,2400",,,"68",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-05","0.07",",,0,2400",,,"59",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-06","0.00","T,,0,2400",,,"77",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-07","0.00",",,0,2400",,,"82",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-08","0.00",",,0,2400",,,"79",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-09","0.00","T,,0,2400",,,"74",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-10","0.00",",,0,2400",,,"82",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-11","0.00",",,0,2400",,,"84",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-12","0.00",",,0,2400",,,"83",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-13","0.00",",,0,2400",,,"78",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-14","0.00",",,0,2400",,,"77",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-15","0.00",",,0,2400",,,"74",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-16","0.00",",,0,2400",,,"75",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-17","0.00","T,,0,2400",,,"69",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-18","0.00","T,,0,2400",,,"72",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-19","0.00","T,,0,2400",,,"75",",,0","55",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-20","0.12",",,0,2400",,,"65",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-21","0.00",",,0,2400",,,"71",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-22","0.00","T,,0,2400",,,"64",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-23","0.11",",,0,2400",,,"73",",,0","54",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-24","0.00",",,0,2400",,,"72",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-25","0.00",",,0,2400",,,"72",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-26","0.04",",,0,2400",,,"67",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-27","0.06",",,0,2400",,,"67",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-28","0.14",",,0,2400",,,"67",",,0","51",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-29","0.00",",,0,2400",,,"68",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-30","1.17",",,0,2400",,,"65",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-07-31","0.00",",,0,2400",,,"70",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-01","0.02",",,0,2400",,,"64",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-02","0.00",",,0,2400",,,"80",",,0","45",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-03","0.00",",,0,2400",,,"76",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-04","0.00",",,0,2400",,,"76",",,0","55",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-05","0.00",",,0,2400",,,"77",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-06","0.00",",,0,2400",,,"78",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-07","0.00",",,0,2400",,,"79",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-08","0.00",",,0,2400",,,"76",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-09","0.00",",,0,2400",,,"76",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-10","0.00",",,0,2400",,,"79",",,0","51",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-11","0.00","T,,0,2400",,,"70",",,0","59",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-12","0.00",",,0,2400",,,"73",",,0","55",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-13","0.00",",,0,2400",,,"73",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-14","0.00",",,0,2400",,,"74",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-15","0.00",",,0,2400",,,"73",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-16","0.00",",,0,2400",,,"85",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-17","0.00",",,0,2400",,,"83",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-18","0.00",",,0,2400",,,"74",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-19","0.00","T,,0,2400",,,"69",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-20","0.62",",,0,2400",,,"65",",,0","53",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-21","0.00",",,0,2400",,,"74",",,0","46",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-22","0.00",",,0,2400",,,"73",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-23","0.00",",,0,2400",,,"74",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-24","0.00","T,,0,2400",,,"74",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-25","0.02",",,0,2400",,,"69",",,0","48",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-26","0.90",",,0,2400",,,"62",",,0","52",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-27","0.65",",,0,2400",,,"56",",,0","47",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-28","0.00","T,,0,2400",,,"62",",,0","42",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-29","0.00",",,0,2400",,,"65",",,0","41",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-30","0.00",",,0,2400",,,"67",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-08-31","0.00",",,0,2400",,,"64",",,0","45",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-01","0.07",",,0,2400",,,"58",",,0","49",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-02","0.36",",,0,2400",,,"59",",,0","50",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-03","0.15",",,0,2400",,,"55",",,0","39",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-04","0.00",",,0,2400",,,"60",",,0","33",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-05","0.00",",,0,2400",,,"59",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-06","0.00",",,0,2400",,,"62",",,0","38",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-07","0.00",",,0,2400",,,"62",",,0","35",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-08","0.00",",,0,2400",,,"61",",,0","36",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-09","0.00",",,0,2400",,,"62",",,0","37",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-10","0.00",",,0,2400",,,"61",",,0","39",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-11","0.00",",,0,2400",,,"59",",,0","38",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-12","0.22",",,0,2400",,,"61",",,0","40",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-13","0.03",",,0,2400",,,"52",",,0","37",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-14","0.00",",,0,2400",,,"53",",,0","31",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-15","0.00",",,0,2400",,,"54",",,0","32",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-16","0.00",",,0,2400",,,"52",",,0","27",",,0"
"USW00025331","PALMER AIRPORT, AK US","2004-09-17","0.00",",,0,2400",,,"48",",,0","25",",,0"
